Dataset_Name,Dataset_ID,Organization,Observer,Island,Region,Sector,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,LiveCoralCover,LiveCoralCover_Bin,CoralBleached,CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_Cover,Taxon1_Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_Cover,Taxon2_Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_Cover,Taxon3_Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_Cover,Taxon4_Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_Cover,Taxon5_Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Comments_Observation
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Kaio_247_CG,,4.9,,21.32706,-157.684,10/23/2019,78.5,,1,,2,,PLUT,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Kaio_248_CG,,4.9,,21.32714,-157.684,10/23/2019,78.5,,0,,0,,PLUT,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Kaio_249_CG,,4.9,,21.3272,-157.684,10/23/2019,78.5,,4,,1,,PLUT,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Kaio_250_CG,,4.9,,21.32728,-157.684,10/23/2019,78.5,,1,,1,,PLUT,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kaio_90_JR,,3.3,,21.32717,-157.683,10/23/2019,78.5,,1,,2,,MCAP,,,,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kaio_91_JR,,3.3,,21.32723,-157.683,10/23/2019,78.5,,1,,1,,MCAP,,,,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kaio_92_JR,,3.3,,21.32737,-157.684,10/23/2019,78.5,,1,,1,,MCAP,,,,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kaio_92_KK,,3,,21.32709,-157.683,10/23/2019,78.5,,1,,0,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kaio_93_JR,,3.3,,21.32747,-157.684,10/23/2019,78.5,,1,,0,,MCAP,,,,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kaio_93_KK,,3,,21.32717,-157.684,10/23/2019,78.5,,1,,0,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kaio_94_JR,,3.3,,21.32752,-157.684,10/23/2019,78.5,,2,,1,,MCAP,,,,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kaio_94_KK,,3,,21.32726,-157.684,10/23/2019,78.5,,1,,0,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kaio_95_KK,,3,,21.32724,-157.684,10/23/2019,78.5,,2,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kaio_96_KK,,3,,21.32728,-157.684,10/23/2019,78.5,,2,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kawela Bay_218_MM,,6.9,,21.69761,-158.012,10/22/2019,78.5,,4,,1,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kawela Bay_219_MM,,6.9,,21.69764,-158.012,10/22/2019,78.5,,4,,0,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kawela Bay_220_MM,,6.9,,21.69769,-158.012,10/22/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kawela Bay_221_MM,,6.9,,21.69772,-158.012,10/22/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kawela Bay_222_MM,,6.9,,21.6977,-158.012,10/22/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kawela Bay_64_JR,,6.9,,21.6977,-158.012,10/22/2019,78.5,,5,,1,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kawela Bay_65_JR,,6.9,,21.6977,-158.012,10/22/2019,78.5,,3,,3,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kawela Bay_66_JR,,6.9,,21.69775,-158.012,10/22/2019,78.5,,3,,0,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kawela Bay_67_JR,,6.9,,21.69779,-158.012,10/22/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kawela Bay_68_JR,,6.9,,21.6978,-158.012,10/22/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_179_MiaM,,2,,21.28911,-157.853,10/17/2019,78.5,,0,,0,,PLUT,,,,,PLOB,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_180_MiaM,,2,,21.28915,-157.854,10/17/2019,78.5,,1,,5,,PLUT,,,,,PLOB,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_181_MiaM,,2,,21.28917,-157.854,10/17/2019,78.5,,0,,0,,PLUT,,,,,PLOB,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_182_MiaM,,2,,21.28921,-157.854,10/17/2019,78.5,,0,,0,,PLUT,,,,,PLOB,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_183_MiaM,,2,,21.28922,-157.854,10/17/2019,78.5,,1,,5,,PLUT,,,,,PLOB,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_184_MiaM,,2,,21.28905,-157.854,10/17/2019,78.5,,1,,5,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_185_MiaM,,2,,21.28909,-157.854,10/17/2019,78.5,,0,,0,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_186_MiaM,,2,,21.28913,-157.854,10/17/2019,78.5,,0,,0,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_187_MiaM,,2,,21.28918,-157.854,10/17/2019,78.5,,0,,0,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_188_MiaM,,2,,21.28922,-157.855,10/17/2019,78.5,,1,,5,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_189_MiaM,,2,,21.28922,-157.855,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_190_MiaM,,2,,21.28925,-157.855,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_191_MiaM,,2,,21.28934,-157.855,10/17/2019,78.5,,0,,0,,PLOB,,,,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_192_MiaM,,2,,21.28933,-157.855,10/17/2019,78.5,,0,,0,,PLOB,,,,,PLUT,,,,,PBRI,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_193_MiaM,,2,,21.28908,-157.855,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_194_MiaM,,2,,21.28939,-157.855,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_195_MiaM,,2,,21.28943,-157.855,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_196_MiaM,,2,,21.28954,-157.856,10/17/2019,78.5,,2,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_197_MiaM,,2,,21.28961,-157.856,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_198_MiaM,,2,,21.28964,-157.856,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_199_MiaM,,2,,21.2897,-157.856,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_200_MiaM,,2,,21.28974,-157.856,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_201_MiaM,,2,,21.28972,-157.856,10/17/2019,78.5,,1,,5,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,MM,Oahu,MHI,,Kewalo_202_MiaM,,2,,21.28978,-157.856,10/17/2019,78.5,,1,,4,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_39_KK,,11.8,,21.33499,-158.126,10/18/2019,78.5,,2,,0,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_40_KK,,11.8,,21.33492,-158.126,10/18/2019,78.5,,3,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_41_KK,,11.8,,21.33482,-158.126,10/18/2019,78.5,,3,,0,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_42_KK,,11.8,,21.33473,-158.125,10/18/2019,78.5,,1,,3,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_43_KK,,11.8,,21.33464,-158.125,10/18/2019,78.5,,3,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_44_KK,,7.9,,21.33587,-158.126,10/18/2019,78.5,,1,,5,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_45_KK,,7.9,,21.33596,-158.126,10/18/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_46_KK,,7.9,,21.33602,-158.126,10/18/2019,78.5,,1,,5,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_47_KK,,7.9,,21.3361,-158.126,10/18/2019,78.5,,1,,5,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Kooli_48_KK,,7.9,,21.33616,-158.126,10/18/2019,78.5,,1,,5,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_57_JR,,19.7,,21.33496,-158.125,10/18/2019,78.5,,1,,3,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_58_JR,,19.7,,21.33495,-158.125,10/18/2019,78.5,,1,,2,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_59_JR,,19.7,,21.33486,-158.125,10/18/2019,78.5,,1,,3,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_60_JR,,19.7,,21.33486,-158.125,10/18/2019,78.5,,1,,4,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_61_JR,,19.7,,21.3348,-158.125,10/18/2019,78.5,,1,,4,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_62_JR,,14.8,,21.33578,-158.126,10/18/2019,78.5,,1,,5,,MCAP,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_63_JR,,14.8,,21.33579,-158.126,10/18/2019,78.5,,1,,1,,MCAP,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_64_JR,,14.8,,21.33594,-158.126,10/18/2019,78.5,,1,,0,,MCAP,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_65_JR,,14.8,,21.33597,-158.126,10/18/2019,78.5,,1,,1,,MCAP,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Kooli_66_JR,,14.8,,21.336,-158.126,10/18/2019,78.5,,1,,1,,MCAP,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lahilahi_59_JR,,6.9,,21.45913,-158.207,10/21/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lahilahi_60_JR,,6.9,,21.45911,-158.207,10/21/2019,78.5,,1,,1,,PLUT,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lahilahi_61_JR,,6.9,,21.45904,-158.207,10/21/2019,78.5,,2,,1,,PLUT,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lahilahi_62_JR,,6.9,,21.45891,-158.207,10/21/2019,78.5,,1,,1,,PLUT,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lahilahi_63_JR,,6.9,,21.45885,-158.207,10/21/2019,78.5,,1,,0,,PLUT,,,,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_233_CG,,6.6,,21.38952,-157.712,10/23/2019,78.5,,3,,0,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_234_CG,,6.6,,21.38963,-157.712,10/23/2019,78.5,,4,,1,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_235_CG,,6.6,,21.38971,-157.712,10/23/2019,78.5,,4,,3,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_236_CG,,6.6,,21.38981,-157.712,10/23/2019,78.5,,5,,3,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_237_CG,,6.6,,21.38989,-157.712,10/23/2019,78.5,,2,,3,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_241_CG,,6.6,,21.39182,-157.714,10/23/2019,78.5,,4,,5,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_242_CG,,6.6,,21.39193,-157.714,10/23/2019,78.5,,0,,0,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_243_CG,,6.6,,21.39203,-157.714,10/23/2019,78.5,,2,,3,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_244_CG,,6.6,,21.39212,-157.714,10/23/2019,78.5,,3,,1,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,CG,Oahu,MHI,,Lanikai_245_CG,,6.6,,21.39216,-157.714,10/23/2019,78.5,,1,,3,,PLUT,,,,,PCOM,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_79_JR,,5.9,,21.38963,-157.712,10/23/2019,78.5,,1,,2,,MCAP,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_80_JR,,5.9,,21.38971,-157.712,10/23/2019,78.5,,2,,1,,MCAP,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_81_JR,,5.9,,21.38979,-157.712,10/23/2019,78.5,,1,,3,,MCAP,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_82_JR,,5.9,,21.38988,-157.712,10/23/2019,78.5,,1,,3,,MCAP,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_82_KK,,7.9,,21.38956,-157.712,10/23/2019,78.5,,3,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_83_JR,,5.9,,21.38994,-157.712,10/23/2019,78.5,,1,,2,,MCAP,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_83_KK,,7.9,,21.38964,-157.712,10/23/2019,78.5,,2,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_84_KK,,7.9,,21.38971,-157.712,10/23/2019,78.5,,2,,2,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_85_JR,,8.9,,21.39194,-157.714,10/23/2019,78.5,,2,,4,,PLUT,,,,,MCAP,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_85_KK,,7.9,,21.38979,-157.712,10/23/2019,78.5,,2,,2,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_86_JR,,8.9,,21.39199,-157.714,10/23/2019,78.5,,2,,3,,PLUT,,,,,MCAP,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_86_KK,,7.9,,21.38984,-157.712,10/23/2019,78.5,,3,,2,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_87_JR,,8.9,,21.39206,-157.714,10/23/2019,78.5,,2,,2,,PLUT,,,,,MCAP,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_87_KK,,8.9,,21.39183,-157.714,10/23/2019,78.5,,3,,1,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_88_JR,,8.9,,21.39214,-157.714,10/23/2019,78.5,,2,,3,,PLUT,,,,,MCAP,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_88_KK,,8.9,,21.39189,-157.714,10/23/2019,78.5,,1,,4,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,JR,Oahu,MHI,,Lanikai_89_JR,,8.9,,21.3922,-157.714,10/23/2019,78.5,,1,,1,,PLUT,,,,,MCAP,,,,,PCOM,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_89_KK,,8.9,,21.39196,-157.714,10/23/2019,78.5,,3,,3,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_90_KK,,8.9,,21.39202,-157.714,10/23/2019,78.5,,4,,3,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,KK,Oahu,MHI,,Lanikai_91_KK,,8.9,,21.39208,-157.714,10/23/2019,78.5,,3,,2,,PLUT,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,HH,Oahu,MHI,,Leftovers_189_HH,,6.9,,21.62867,-158.076,10/22/2019,78.5,,2,,2,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,HH,Oahu,MHI,,Leftovers_190_HH,,6.9,,21.62863,-158.076,10/22/2019,78.5,,2,,2,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,HH,Oahu,MHI,,Leftovers_191_HH,,6.9,,21.62855,-158.076,10/22/2019,78.5,,2,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,HH,Oahu,MHI,,Leftovers_192_HH,,6.9,,21.6285,-158.076,10/22/2019,78.5,,1,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_Fish,HH,Oahu,MHI,,Leftovers_193_HH,,6.9,,21.62843,-158.076,10/22/2019,78.5,,1,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
