Dataset_Name,Organization_Name,Observer_Name,Island_Name,Location_Name,Site_Name,Depth_ft,Depth_m,DepthBin_5m,Longitude_DD,Latitude_DD,ObservationDate,AreaSurveyed_m2,PercentLiveCoralCover,PctCoralUnbleached,PctCoralPartialBleached,PctCoralFullyBleached,PctAffected,UploadDate,InstitutionDataOwner,SupplierOfDataset,OwnerOfRecordForDataset,DataAuthors,DataManager,Method_Type,RasterAddress_1km,Longitude_RAS_1km,Latitude_RAS_1km,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118409_OAH,7.955691649,3.924894815,"[0,5]",-157.9328947,21.30098834,2015/11/18,1895.7,1.6,80,17.5,2.5,20,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4702,-157.9337082,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118410_OAH,5.989251537,3.325523868,"[0,5]",-157.9312257,21.30050221,2015/11/18,1941.1,5,78.5,20,1.5,21.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4702,-157.9337082,21.30176311,,,,,,,
HIMB_BAHR_2015_HB,HIMB,Keisha Bahr,Oahu,Hanauma Bay,BD 1a,3,0.9144,"[0,5]",-157.694822,21.272623,2015/10/20,75,32.17,33.91,25.22,40.87,66.09,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Belt Transect - Colony Level Assessment,5434,-157.6903302,21.27468747,,,,,,,
HIMB_BAHR_2015_HB,HIMB,Keisha Bahr,Oahu,Hanauma Bay,BD1b,3,0.9144,"[0,5]",-157.695093,21.272451,2015/10/20,75,51.25,57.5,11.25,31.25,42.5,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Belt Transect - Colony Level Assessment,5433,-157.6993442,21.27468747,,,,,,,
HIMB_BAHR_2015_HB,HIMB,Keisha Bahr,Oahu,Hanauma Bay,CH 3a,3,0.9144,"[0,5]",-157.696536,21.270378,2015/10/20,75,38.67,38.67,25.33,36,61.33,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Belt Transect - Colony Level Assessment,5433,-157.6993442,21.27468747,,,,,,,
HIMB_BAHR_2015_HB,HIMB,Keisha Bahr,Oahu,Hanauma Bay,CH 3b,3,0.9144,"[0,5]",-157.696786,21.270026,2015/10/20,75,53.53,54.12,19.41,26.47,45.88,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Belt Transect - Colony Level Assessment,5668,-157.6993442,21.26566226,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,Crash Boat,3,0.9144,"[0,5]",-157.78204,21.45067,2015/10/16,100,90,90,5,5,10,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,959,-157.7804702,21.44616654,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,FR Heeia,3,0.9144,"[0,5]",-157.80789,21.44639,2015/10/16,100,40,40,20,40,60,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,956,-157.8075122,21.44616654,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,FR North (inner),3,0.9144,"[0,5]",-157.83779,21.47615,2015/10/16,100,20,40,30,30,60,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,248,-157.8345542,21.47324218,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,FR South,3,0.9144,"[0,5]",-157.79012,21.42707,2015/10/16,100,10,30,10,60,70,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,1428,-157.7894842,21.42811611,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,HIMB Leeward,3,0.9144,"[0,5]",-157.789795,21.432693,2015/10/16,100,0,75,10,15,25,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,1193,-157.7894842,21.43714132,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,HIMB Point ,3,0.9144,"[0,5]",-157.78987,21.43256,2015/10/16,100,40,50,25,25,50,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,1428,-157.7894842,21.42811611,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Honok_hau,40,12.192,"(10,15]",-156.03033,19.67098,2015/10/09,10,NA,59.4,29.3,15.8,45.1,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,47448,-156.0317545,19.66819938,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Honok_hau,40,12.192,"(10,15]",-156.03033,19.67098,2015/10/09,10,NA,43.6,41.4,25,66.4,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,47448,-156.0317545,19.66819938,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Honok_hau,40,12.192,"(10,15]",-156.03033,19.67098,2015/10/09,10,NA,55.2,25.8,25.2,51,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,47448,-156.0317545,19.66819938,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Honokohau Deep,20,6.096,"(5,10]",-156.0303344,19.67098346,2015/10/15,30,NA,38.88907248,26.05878681,35.05214071,61.11,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,47448,-156.0317545,19.66819938,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Honokohau Shallow,45,13.716,"(10,15]",-156.0295907,19.67145553,2015/10/15,30,NA,30.15026923,37.96943285,31.88029792,69.85,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,47448,-156.0317545,19.66819938,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kailapa Deep,45,13.716,"(10,15]",-155.8487678,20.05939339,2015/10/19,30,NA,25.43151943,39.37263923,35.19584133,74.57,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,37363,-155.8514745,20.05628358,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kailapa Shallow,20,6.096,"(5,10]",-155.8483791,20.0596218,2015/10/19,30,NA,18.07961093,41.59799115,40.32239792,81.92,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,37363,-155.8514745,20.05628358,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kalaemano Deep,20,6.096,"(5,10]",-155.9584434,19.85392772,2015/10/16,30,NA,59.66462166,19.11943183,21.21594652,40.34,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42521,-155.9596425,19.85772887,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kalaemano Shallow,45,13.716,"(10,15]",-155.9582648,19.85339941,2015/10/16,30,NA,44.78797261,36.15442349,19.0576039,55.21,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42521,-155.9596425,19.85772887,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Kalahiki,36,10.9728,"(10,15]",-155.8974,19.36915,2015/10/27,10,NA,52.9,33.9,13.2,47.1,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,55218,-155.8965445,19.37036732,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Kalahiki,36,10.9728,"(10,15]",-155.8974,19.36915,2015/10/27,10,NA,52.1,29.1,18.9,48,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,55218,-155.8965445,19.37036732,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Kalahiki,36,10.9728,"(10,15]",-155.8974,19.36915,2015/10/27,10,NA,42.5,26.5,31,57.5,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,55218,-155.8965445,19.37036732,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kane Kanaka Deep,45,13.716,"(10,15]",-155.8338009,19.98668592,2015/10/15,30,NA,22.12907476,47.27942114,30.5915041,77.87,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,39245,-155.8334465,19.98408187,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kane Kanaka Shallow,20,6.096,"(5,10]",-155.8321237,19.98635081,2015/10/15,30,NA,7.273557571,56.0101201,36.71632233,92.73,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,39245,-155.8334465,19.98408187,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kapalaoa Deep,45,13.716,"(10,15]",-155.9006093,19.9140211,2015/10/15,30,NA,29.93256529,39.45425393,30.61318078,70.07,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,41118,-155.8965445,19.91188016,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kapalaoa Shallow,20,6.096,"(5,10]",-155.898741,19.91363838,2015/10/15,30,NA,17.97801748,47.27517627,34.74680625,82.02,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,41118,-155.8965445,19.91188016,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kawaihae Breakwall Deep,45,13.716,"(10,15]",-155.8371419,20.03566884,2015/10/23,30,NA,16.52844232,37.57398547,45.89757221,83.47,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,37835,-155.8334465,20.03823315,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kawaihae Breakwall Shallow,20,6.096,"(5,10]",-155.8366193,20.03571024,2015/10/23,30,NA,8.573521059,36.48372343,54.94275551,91.43,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,37835,-155.8334465,20.03823315,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Kealakekua Bay,26,7.9248,"(5,10]",-155.93278,19.4793,2015/10/13,10,NA,49.1,35.2,16.7,51.9,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,52394,-155.9326005,19.47866988,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Kealakekua Bay,26,7.9248,"(5,10]",-155.93278,19.4793,2015/10/13,10,NA,55.9,18.9,26.1,45,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,52394,-155.9326005,19.47866988,,,,,,,
DAR_KONA_2015,DLNR/DAR; PCSU,K. Lindsey Kramer,Hawaii,West Hawaii,Kealakekua Bay,26,7.9248,"(5,10]",-155.93278,19.4793,2015/10/13,10,NA,47.4,26.9,28.6,55.5,9/2/2016,DLNR/DAR; PCSU,K. Lindsey Kramer,William Walsh,"K. Lindsey Kramer, William Walsh",K. Lindsey Kramer,Belt Transect - Colony Level Assessment,52394,-155.9326005,19.47866988,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Keauhou Deep,20,6.096,"(5,10]",-155.9693345,19.56838343,2015/10/22,30,NA,38.30683023,32.47554142,29.21762835,61.69,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,50040,-155.9686565,19.56892202,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Keawaiki Deep,45,13.716,"(10,15]",-155.9100545,19.89112342,2015/10/14,30,NA,58.47140618,24.45718375,17.07141006,41.53,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,41587,-155.9055585,19.89382973,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Keawaiki Shallow,20,6.096,"(5,10]",-155.9079331,19.89079074,2015/10/14,30,NA,37.16815098,32.40033927,30.43150975,62.83,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,41587,-155.9055585,19.89382973,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,Kekepa,3,0.9144,"[0,5]",-157.77996,21.46101,2015/10/16,100,75,85,5,10,15,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,489,-157.7804702,21.46421696,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,Kekepa,3,0.9144,"[0,5]",-157.77996,21.46101,2015/10/16,100,70,80,10,10,20,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,489,-157.7804702,21.46421696,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Keonenui Deep,20,6.096,"(5,10]",-155.9809445,19.84395342,2015/10/16,30,NA,62.05544053,16.28364389,21.66091557,37.94,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42989,-155.9776705,19.83967844,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Keonenui Shallow,45,13.716,"(10,15]",-155.9806157,19.84373583,2015/10/16,30,NA,44.82741742,24.04194942,31.13063317,55.17,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42989,-155.9776705,19.83967844,,,,,,,
HIMB_BAHR_2015_HB,HIMB,Keisha Bahr,Oahu,Hanauma Bay,KH 2a,3,0.9144,"[0,5]",-157.695541,21.27223,2015/10/20,75,21.82,22.73,19.09,58.18,77.27,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Belt Transect - Colony Level Assessment,5433,-157.6993442,21.27468747,,,,,,,
HIMB_BAHR_2015_HB,HIMB,Keisha Bahr,Oahu,Hanauma Bay,KH 2b,3,0.9144,"[0,5]",-157.695805,21.271923,2015/10/20,75,23.85,24.62,20,55.38,75.38,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Belt Transect - Colony Level Assessment,5433,-157.6993442,21.27468747,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kiholo Deep,20,6.096,"(5,10]",-155.9347955,19.8552772,2015/10/19,30,NA,58.16212849,23.04191977,18.79595174,41.84,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42524,-155.9326005,19.85772887,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kiholo Shallow,45,13.716,"(10,15]",-155.9341545,19.85513547,2015/10/19,30,NA,40.78677007,28.15006297,31.06316696,59.21,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42524,-155.9326005,19.85772887,,,,,,,
HIMB_BAHR_2015_KB,HIMB,Keisha Bahr,Oahu,Kaneohe Bay,Koko Pier,3,0.9144,"[0,5]",-157.77044,21.42795,2015/10/16,100,5,20,10,70,80,,HIMB,Keisha Bahr,Keisha Bahr and Kuulei Rodgers,Keisha Bahr and Kuulei Rodgers,Keisha Bahr,Broad Scale Surveys,1430,-157.7714562,21.42811611,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kumukehu Deep,20,6.096,"(5,10]",-155.9980364,19.83444801,2015/10/20,30,NA,56.19168222,10.98578786,32.82252992,43.81,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,43222,-155.9956985,19.83065323,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Kumukehu Shallow,45,13.716,"(10,15]",-155.9976033,19.83415037,2015/10/20,30,NA,52.3761354,19.94682466,27.67703994,47.62,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,43222,-155.9956985,19.83065323,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Laehou Deep,20,6.096,"(5,10]",-155.922528,19.87344406,2015/10/21,30,NA,54.30129037,16.50478801,29.19392162,45.7,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42055,-155.9235865,19.8757793,,,,,,,
TNC_2015,TNC,TNC,Hawaii,West Hawaii,Laehou Shallow,45,13.716,"(10,15]",-155.9220196,19.87313644,2015/10/21,30,NA,51.0060696,14.14528078,34.84864963,48.99,9/23/2016,TNC,Courtney Couch,Eric Conklin,"Rebecca Most, Ryan Carr, Harry Lynch, Brett Schumacher, Eric Conklin",Courtney Couch,Belt Transect - Colony Level Assessment,42055,-155.9235865,19.8757793,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71404,21.39298,2015/10/15,10,47.9798,81.94444,4.861111,1.041667,5.9,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71506,21.39383,2015/10/15,10,29.95951,51.35135,9.189189,9.72973,18.92,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71404,21.39298,2015/10/15,10,26.82927,49.68153,8.280255,10.828025,19.11,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71404,21.39298,2015/10/15,10,38.85714,60.47619,10.47619,10.952381,21.43,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71585,21.39468,2015/10/15,10,26.08696,45.29915,34.188034,14.529915,48.72,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71506,21.39383,2015/10/15,10,31.76471,39.79058,20.942408,20.418848,41.36,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71585,21.39468,2015/10/15,10,35.16068,42.78351,25.773196,27.319588,53.09,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71367,21.39194,2015/10/15,10,54.87528,54.95868,14.876033,30.165289,45.04,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71506,21.39383,2015/10/15,10,19.66912,37.7193,25.438596,30.701754,56.14,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71367,21.39194,2015/10/15,10,65.68421,53.52564,13.461538,31.730769,45.19,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71367,21.39194,2015/10/15,10,17.38241,51.76471,10.588235,37.647059,48.24,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71585,21.39468,2015/10/15,10,40.15009,48.59813,8.411215,41.588785,50,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_MASSEY_2015,UH Manoa,Tayler Massey,Oahu,Windward Oahu,Lanikai,8,2.4384,"[0,5]",-157.71815,21.39594,2015/10/15,10,36.13232,10.59603,23.84106,59.60265,83.44,10/12/2016,UH Manoa,Tayler Massey,Tayler Massey,Tayler Massey,Tayler Massey,Video Transect,2376,-157.7173722,21.39201525,,,,,,,
UH_WALL_2015,UH Manoa,C. Wall,Oahu,Kaneohe Bay,Lilipuna,0.5,0.1524,"[0,5]",-157.79,21.4269,2015/10/15,20,20,100,0,0,0,10/6/2016,UH Manoa,C Wall,C Wall_R Gates,C Wall,C Wall,Belt Transect - Point Intercept,1428,-157.7894842,21.42811611,,,,,,,
UH_WALL_2015,UH Manoa,C. Wall,Oahu,Kaneohe Bay,Lilipuna,3,0.9144,"[0,5]",-157.79,21.4269,2015/10/15,20,40,75,25,0,25,10/6/2016,UH Manoa,C Wall,C Wall_R Gates,C Wall,C Wall,Belt Transect - Point Intercept,1428,-157.7894842,21.42811611,,,,,,,
UH_WALL_2015,UH Manoa,C. Wall,Oahu,Kaneohe Bay,Lilipuna,1,0.3048,"[0,5]",-157.79,21.4269,2015/10/15,20,55,55,36,9,45.45,10/6/2016,UH Manoa,C Wall,C Wall_R Gates,C Wall,C Wall,Belt Transect - Point Intercept,1428,-157.7894842,21.42811611,,,,,,,
UH_WALL_2015,UH Manoa,C. Wall,Oahu,Kaneohe Bay,Lilipuna,3,0.9144,"[0,5]",-157.79,21.4269,2015/10/15,20,25,80,0,20,20,10/6/2016,UH Manoa,C Wall,C Wall_R Gates,C Wall,C Wall,Belt Transect - Point Intercept,1428,-157.7894842,21.42811611,,,,,,,
UH_WALL_2015,UH Manoa,C. Wall,Oahu,Kaneohe Bay,Lilipuna,0.5,0.1524,"[0,5]",-157.79,21.4269,2015/10/15,20,40,13,63,25,87.5,10/6/2016,UH Manoa,C Wall,C Wall_R Gates,C Wall,C Wall,Belt Transect - Point Intercept,1428,-157.7894842,21.42811611,,,,,,,
UH_WALL_2015,UH Manoa,C. Wall,Oahu,Kaneohe Bay,Lilipuna,1,0.3048,"[0,5]",-157.79,21.4269,2015/10/15,20,70,36,14,50,64.29,10/6/2016,UH Manoa,C Wall,C Wall_R Gates,C Wall,C Wall,Belt Transect - Point Intercept,1428,-157.7894842,21.42811611,,,,,,,
